review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
5ae22ba2627f403bf84b91efa5545349,ec4a8b6f050a71bbd34bea77493b7232,2,,,2017-05-25 00:00:00,2017-05-28 22:49:51
059b56ad40c793bd588f43dd4dfcc4f2,f793ec5b86c6086ba463cb389e39594e,3,,,2017-09-14 00:00:00,2017-09-15 12:18:42
8e61bcb6914403860e124c19af259e61,a6a1840fec3ecb04c489ffa4b2354631,1,,Ainda n recebi o produto! ,2018-03-23 00:00:00,2018-03-23 21:23:55
c90fc61d060a4bc40f0da4904d8ab977,c1546d805c5e0a500643938cfeff117b,5,,"Muito obrigado! Rápida a entrega. Tudo certo. Recomendo. 
",2017-08-26 00:00:00,2017-08-27 01:43:04
5922cf4602cbde902bff5a0cfceae8c0,01f99c97a2034ffb373556e8fdb5c7cf,4,,,2018-05-17 00:00:00,2018-05-21 17:36:51
2065b039c51486b4bec3f11a224ae921,bd06f0dd5f59d29468f92ccb45bec510,5,,,2018-04-25 00:00:00,2018-04-25 15:59:15
5a316d0dfdd3612b394bb8d6ae045b02,7b909c21ef8b4027fc9bda5c7efe0717,5,,Tudo OK.,2017-08-15 00:00:00,2017-08-19 17:33:45
2395f1557fe8bd893918fba8ad85fa1c,152066afaaba08a8a38cb198f0b9b38a,5,,otimo,2017-08-12 00:00:00,2017-08-12 21:50:37
5238f9505f8baab4e3968b670b4a54e3,65af4ebf3a293127cb26f2ba77f96a02,5,,,2018-01-19 00:00:00,2018-02-01 14:03:04
d3795b3d5e525d79a0967f281af9583d,4bc3b7398353cdab6f94ca83978ed833,5,,Entrega rápida e produto maravilhoso! !,2017-08-11 00:00:00,2017-08-14 12:08:54
ee2ca0bb823f9baa260098cb25135686,f34699737a8024355fb671195506a38e,3,,,2018-02-09 00:00:00,2018-02-15 10:27:27
c5f5f3030e492a80d08f4c1bd56b1fcb,ec7aa10c8aeb4f2401199c40229fdbe4,4,,"produto OK, pena nao ter chegado antes.",2017-05-09 00:00:00,2017-05-10 02:21:28
7e76517326884f77cf011ec214f2cbd1,8f63d71ea8a3f42d0bec26ef31cab14b,4,,Mt bom chegou ate antes do perildo,2017-06-15 00:00:00,2017-06-16 03:08:01
0d061e8b65c61987407e33de9cc076a5,366b94daa22781675a0ffffbcbd517a9,3,,Só entregaram metade do pedido por enquanto ,2018-03-07 00:00:00,2018-03-09 17:50:58
d1d43fcf75c49514d6243a21147b6796,a1e6c98ad1716db91efc64d1bd0271bf,5,,,2017-04-20 00:00:00,2017-04-21 06:04:10
4445cf7cd42b673999a203b9edebc8fa,c6b9d9f3b3e711c1cceadb55a9e02db9,5,escelente ,gostei muito de comprar pelo sate,2018-07-12 00:00:00,2018-07-12 23:16:09
8e954c79dc2fc426d5f17035e9bb22dd,08c01d43e93f5c485f48758550d41eb9,1,,Estou aguardando a entrega do produto.,2017-05-22 00:00:00,2017-05-22 19:19:11
33448a26d0f175b7ad55e55fc00c3a7b,fae7dc0d8a654c758ccafa1a6bb974d8,2,,,2017-10-10 00:00:00,2017-10-13 16:07:08
13e23131280fe4503a47508c8cf7183b,55ab3650a53071b34253bdcada9e584b,5,,,2018-08-09 00:00:00,2018-08-10 00:28:46
ba1aa38dede6cd1521aad0aeebe317ab,ff85477840bd0948f7a91e3af61963ec,5,,BOM PRODUTO E ENTREGA ANTES DO PRAZO PREVISTO,2018-04-10 00:00:00,2018-04-11 12:47:43
17d188bc5eb7c658e6fa39f5f35c23c2,00c9d9e61ed13f5bf2f0344da1aa4775,4,,,2017-03-07 00:00:00,2017-03-08 13:05:23
caf10f6e0393abadc1365834503fcdc7,d7741d0cf16b11975dbdfa4d7dec65c8,4,Muito bom,,2018-05-22 00:00:00,2018-05-22 21:44:50
15b933797c877a4894c3fd4274f2acb3,3863d44c3edaefd7c3da616211c0d936,3,,,2017-11-23 00:00:00,2017-11-24 01:04:26
1e6537cd084df32eff46f87d8583a64a,aa964845f1de8125410aea8b73e9e1ec,5,,,2018-08-15 00:00:00,2018-08-15 22:09:55
7440770c7977e950229fa7a8b34a7f0f,2d7eb01778411aad90ac1f9b50187b07,4,,,2018-04-18 00:00:00,2018-04-19 01:06:58
d0404a48953a14b082b3c9378dc03d8d,af3dd257dffa86d6481ea590556ca509,5,,,2018-08-10 00:00:00,2018-08-11 00:06:44
2ef2e2fa6855bdc9af0e57d4a39c31f5,0e8c5a50be04e37d5dcc28161b12c7bf,4,,"Tive problema com os correios que não foram entregar, depois inventaram que tentararam 3 vezes sem sucesso. Tanto é mentira que me mandaram uma carta dia 16/01 notificando retirar até 15/01, pode? ",2018-01-18 00:00:00,2018-01-21 18:24:20
232c96ccef267c81d18f3767192d9f8a,07e2767fa261c1d690924d6d3baa379f,5,,SEM QUEIXAS,2018-03-06 00:00:00,2018-03-08 18:28:12
ca88c6dc48a1335bb86288250c6e99c8,c96e714ca972a71e1e1b2c77c6cfea86,5,,,2017-06-06 00:00:00,2017-06-12 12:19:14
b3ad688e5a7c1d13a63dee742e8e0468,8a42544dd494aebf0d95467be030d2d7,1,,"este produto foi um dos pior que ja adquiri,pois nao prende ,nao fica preso a cabeça.No primeiro movimento que vc faz ele solta da cabeça.este produto nao tem qualidade para ser vendido pelo shptime.",2017-08-10 00:00:00,2017-08-13 10:36:47
58309db54abf424e901c2fcd35f0805e,03a54d3b0f15ac01bad656997420d3bb,5,Otimo,Parabens nao tenho nada a reclamar !,2018-06-07 00:00:00,2018-06-08 01:59:27
26f3fc35e6483d077690d5c5c3f2d1bb,3f1cef1dad28d66ac73d711f75a8ade6,3,,,2017-02-25 00:00:00,2017-03-01 12:24:41
c3f9a52468305d8f8d63383de02f1963,80da866a2f8257c4878f249ffa36390f,5,10,Amei super recomendo.,2018-06-29 00:00:00,2018-07-02 23:06:54
c9e1af00316c79dda62cc8d2a8f2d720,a771d79ec4b8d059bfb6e773f290cc1d,4,,,2018-08-03 00:00:00,2018-08-04 09:07:06
67c8a66961aab943e1c97b883ec3abdf,95ebea26504e0c4e028d5cdd035c6f7a,5,,,2017-10-12 00:00:00,2017-10-16 12:03:01
7eeef560348c62445dcd318b1f973ea5,c732a870596bb86c2a75055a13eed28b,5,,"Lojas americana, cumpre o que vende !!! Meu produto chegou antes do prazo.. Obrigado !!!",2017-03-12 00:00:00,2017-03-13 11:54:48
e96934cdfc4ee172951dc3b633b54f17,7a55766a3de515247830c9283a0d2745,5,,,2017-11-23 00:00:00,2017-11-26 01:16:26
497331aee152f6ea7cff5b6b7b0eb7e8,7abe0cad12e4aec0091551e7153275d3,4,,,2018-08-16 00:00:00,2018-08-18 14:34:08
284b2e534f8694766f0c48cc12ded586,6012c4f6717daddf50ae413224098301,5,Linda Manta,A manta é muito bonita e um tecido muito bom! Recomendo,2018-07-20 00:00:00,2018-07-20 12:27:57
87b7375a51dedb70fe6880d49cc38293,efa54a340757446b16f891404fb529c2,4,,TUDO CERTO COMO SEMPRE DAS lannister.COM,2018-02-15 00:00:00,2018-02-19 10:58:38
e6486a0db23e2f1e8b7e2e1853fcc76c,9b4fc5c379134e1329bd48641ba285e3,1,,Quero que resolvam o meu problema!!!,2017-08-11 00:00:00,2017-08-14 13:32:51
314acc3cb1746e1167f705b7542875f3,368b6ae3d06e7116cfbfaf1b888becb6,5,,Produto entregue no prazo em perfeitas condições.,2018-03-03 00:00:00,2018-03-04 12:45:38
27c9e818caa9484096d8f29d8e6371b9,8554cb37f7158cb0b082a841d24a4589,1,,"O Produto Relógio Invicta Pro Diver - 21954, VEIO TROCADO PELO INVICTA PRO DIVER 24001, TUDO BEM PRODUTO SIMILAR, MAS O PRODUTO Relógio Invicta Specialty 21439SYB NÃO CHEGOU, PEÇO ATE PROVIDÊNCIAS.",2017-09-09 00:00:00,2017-09-11 11:36:10
0dffd165e867d39c0a11188abeb75949,171a1f1ee5fb6ee190e46e3a9dbf85c7,5,,,2018-08-02 00:00:00,2018-08-02 19:04:22
fb77e61b2995c7db9238577f6e96ccd0,35525be13c4af8acae0bb6d13c27110d,5,,,2017-09-23 00:00:00,2017-09-25 15:48:56
4085b7e4d463300a9267e83dfbcacc85,a862fe780f3ed3292f7835882aad00b3,5,,,2018-06-07 00:00:00,2018-06-08 13:53:49
a3cd60e318e9cc998d692363ebd06163,e9007e380558105d9508dbc5b6e3ec59,5,,,2018-04-24 00:00:00,2018-04-26 23:44:31
9a26c1d60bbf58e2f4b33453af08c266,9dfae5aba4d323439c2b9fa23b716259,4,,,2018-05-15 00:00:00,2018-05-15 19:29:21
7d367dda1f53954dceca4a59a287293d,9e9eaca3c0a93a11ca21d05439198a7f,3,,O produto demorou muito para chegar em minha residência.,2018-02-20 00:00:00,2018-02-20 18:36:43
ba5ec540071ec7c8599937613b1029d6,c4013cb5a6fe10b85e1483166d5ce1dc,1,Demora,"Ja se passaram 9 dias do combinado, entao terei que da essa nota!",2018-06-10 00:00:00,2018-06-18 02:54:12
c8df01af38f1d2c3505b2ee798de4c05,2a8dda5bf0b2fc7f28cc417b83441629,5,,super recomento recebi antes do prazo veio tudo certo fiquei satisfeito loja nota 10,2018-02-24 00:00:00,2018-02-28 13:03:26
49cb1b45e23f07f438b471464c97be39,43540d468d10c89bf259ac47151f3ff5,2,,Muita demora na entrega.,2018-01-29 00:00:00,2018-01-30 14:36:49
54130c7de8f2821d846511ca0ac6493b,54e94d7472f210caad2b04b193bb4817,4,,Recomendo o produto ,2017-07-08 00:00:00,2017-07-12 15:48:49
189439a82a1fe9c50ed3ac8e98a0efdf,2fdca5b7401ab483f6f3ef78f46f32f2,1,,Material de plástico horrível para por na sua sala ,2018-06-11 00:00:00,2018-06-11 17:50:18
2337fd6b94a35c4487548c80ee945bfa,3a53c89c1526bec25191f47b5ab57df6,2,,Meu produto está com defeito,2017-12-07 00:00:00,2017-12-07 18:31:42
6d9ad3d029811be6468e76e59d503e5e,934df00dcb85e2cc1b9077573721fa15,5,,,2018-06-09 00:00:00,2018-06-11 13:54:18
7a20aa25c17ba164497d35aa9a101ff1,8e38e47818413e295f5b4c4af60bf0c0,5,,,2018-07-05 00:00:00,2018-07-08 20:32:21
a9f6332506421460d401a94dc16b4b71,e313e28672ccec17e6e1612899299623,5,Suporte tv,Gostei do produto,2018-06-08 00:00:00,2018-06-12 19:45:18
251191809e37c1cffc16865947c18a4d,b1a5d5365d330d10485e0203d54ab9e8,3,,"Produto compatível com seu valor, muito bonito e barato, simples, mas um bom custo benefício. ",2017-05-27 00:00:00,2017-05-28 02:43:16
1c672c2fe775ddfe6540dfd1b25ccd2b,82919647c77d6bdf1f3edba9eab8e1fe,4,,"Cumpre o que promete, porém, não veio o brinde que o mesmo acusa.",2017-09-14 00:00:00,2017-09-15 00:33:20
e6e4bfba5863700bdcc35cf69d459883,2dd6d2ec74e7e4413fd8a04bf7ac124f,5,,"Ótima qualidade, chegaram rápido, poderiam ter mandado tudo numa caixa so mas isso foi o de menos ! Amei! ",2018-03-18 00:00:00,2018-03-19 07:50:01
053b7279c22ebc84966e86ff6ae95119,b90c1e9ed0e0b7a17f371bc44ae1f0a3,4,,Frete incompatível com o praticado no mercado se adquirido através do stark. Opte por comprar diretamente da loja.,2017-05-11 00:00:00,2017-05-12 18:00:08
909ca6f025b2e223d7df72fc95f97bb9,fb285e1092b57ff370ff926da4b96511,3,,,2018-03-30 00:00:00,2018-04-02 13:16:57
698feb570288b8c4691ef764f8a5985d,17e62f08a374da7740ffded4b25d4f31,5,,,2017-07-27 00:00:00,2017-07-27 18:50:52
051a8e7c67ab426cc6d4e9efae799378,e5978d4286e00083d3b022a3a7bdf137,5,,,2018-04-24 00:00:00,2018-04-24 23:44:46
12e27eb2b5dc4b2c2cf4f5e78bf5c702,23012529620559c40578e18d7746f3ff,5,,,2018-05-12 00:00:00,2018-05-13 00:33:02
9d80b08186e6237190cfa482e909ab78,6e3e15bde53821ada4e7c475f2f98dcc,4,,Muito bom entregaram antes do prazo ,2017-06-21 00:00:00,2017-06-21 23:30:52
3830276a6bd371d5adf928c83c8790af,a319e5a7d941ce5f60830d792323b3d2,4,Recomendo,"ótimo produto, dentro das expectativas",2018-05-19 00:00:00,2018-05-21 14:44:01
5c9702b9945b61753646f683acb96cda,9555e91e7977061b2d8bcc8820fc40c4,3,,"O único defeito foi que o relógio estava ligando, ou seja a bateria estava em uso e já apresenta sinais de esta fraca ",2017-08-18 00:00:00,2017-08-22 03:06:44
d7ea8e9e8fc726f6678a1ad324ed576f,9045fa841de3514ce900f5fc869d9b1f,5,,,2017-11-25 00:00:00,2017-11-27 23:08:29
27b039452ca7b350f2f93d511cfe4612,aaf1d91f4fd6cb8412c05db8e186c8b4,5,,,2018-02-21 00:00:00,2018-02-21 22:47:06
440bc74067e9d015bed8101fdd360388,42831051f86bdc3bea417f93d5fd981e,5,,Produto atendeu a todas expectativas,2018-04-13 00:00:00,2018-04-15 22:00:01
689e8b1b16fc736ea54ab78b184dacef,3cd9ad25e3764f6769112c081a0f08e4,5,,,2017-12-07 00:00:00,2017-12-07 19:20:51
2063b44a48ecc3d5e3c2efa1d8b417c4,d13edc5c7574bda9f7c9dc6b92a72edf,4,,,2018-06-09 00:00:00,2018-06-10 16:58:29
1c3ff9c7567ccf678c72162635a8994f,388dda40858e82e8f4fcb271aa62c44b,5,,,2018-05-22 00:00:00,2018-05-24 17:49:40
f89bc6adcf1e015857fba193d376cb65,f644267f332fbcb9fe143fbb7478441c,2,,,2017-12-22 00:00:00,2017-12-26 16:14:54
0835bd6ee0d8c0f636a1ef1694d6dc23,4fffddeaf14b2a486b47dd30c6f6f480,4,,,2018-05-23 00:00:00,2018-05-23 13:16:22
c494f3f87d10ff568ed4e533da8f312c,4528d2df0746ab4a83a886d17f66a9de,5,,,2017-10-17 00:00:00,2017-10-17 16:39:57
5e99633e8cba44bb1f5394d78fc139f4,7a9f1869ace3e3dabe41cef449258401,4,,"Produto entregue corretamente.
",2017-09-16 00:00:00,2017-09-16 20:28:53
b6a658a4447ca5d56f6db420cca66310,d63be7e22203c9628413a27ac9394ea7,5,,,2018-08-08 00:00:00,2018-08-12 03:45:40
2ba421643761914bd49c60fd592965f8,44551b161630b0e90e73ed35fafb4268,1,,É a primeira vez que não me entregam um produto. Fora isso nunca tive problemas com o site. Agora só espero meu dinheiro de volta.,2017-05-18 00:00:00,2017-05-19 01:31:27
57ab49f846ea7512313dfdae8e5857f7,7ae485d40dde266f84845e1f34d74753,5,,,2017-07-27 00:00:00,2017-07-31 03:53:03
18919e64014d2dee5a2ebf850802ec61,008cfe221ab054c89bc31720098cca51,3,,,2018-08-15 00:00:00,2018-08-16 10:28:18
72281e01572ea3033177c33df09d8a36,134141b15902a79a3932a6f486de499a,4,bom,bom,2018-06-30 00:00:00,2018-07-02 12:57:44
4c4c44665b27a5ebc8836e4043f438d9,2ca33108764fd34547c251d1a4ad73ef,1,Produto errado e falso,Me foi entregue o modelo errado e não e original. Solicitei a devolução.,2018-05-25 00:00:00,2018-05-27 17:52:24
83ad0cef2177f8bf62795f3f98b9e878,d2d558357a6c69ca47cc4eca7571f593,5,,,2017-06-17 00:00:00,2017-06-19 23:39:06
654896b460ac6f755e6eb7f179b1a44e,adfc3673a2cbc4c987d02dfdbc8dbe53,5,Otimo,,2018-07-04 00:00:00,2018-07-04 23:36:55
2c17650d0f3556109c02605426761e65,be09db52db4a7ecc5721c0354ae9a35a,5,,Excelente,2017-08-12 00:00:00,2017-08-12 23:35:18
33994a805a7daf7e509090f62865c683,a45006ef91228905575d115da011049b,5,Recomendo,"Produto correto, foi entregue tal como descrito, antes do prazo prometido.",2018-05-24 00:00:00,2018-05-24 20:36:50
b2cec11a8be28b3cee43a8d9948b7798,e4592cc0fdfbd50be507ff1d1cc7f7e4,3,,,2018-01-24 00:00:00,2018-01-24 20:05:23
2a00a9592b3b9706489612cbbd889f83,70983de08035fb49df8fcf1afe6458cd,4,,"Eu recebi até o momento somente 2 pendentes. Sendo que eu comprei 3. Estou aguardando, pois ainda está no prazo. Espero receber! Obrigada",2018-06-08 00:00:00,2018-06-09 16:21:28
9d8c546029860f6e21ce7747c35d6d84,e10b4465dc4265ab01391e25bed55c5e,5,,,2017-11-08 00:00:00,2017-11-08 22:59:44
f2fab66d2cdc0b596941072e3e15e5ac,ebb84f02334991a573fe0a654f19a056,5,ótima,Excelente atendimento Obrigado!,2018-08-25 00:00:00,2018-10-10 16:50:29
b29a687b58a0945f24ae1987fc1c33c3,e6baf197cf97695698df42588f7c0d05,2,,,2018-05-04 00:00:00,2018-05-06 22:55:30
f4af38c3cb3112b6622e6aa3f288a0c4,02447024ad7cd72fab1af9b28bebb901,5,,,2018-04-14 00:00:00,2018-04-15 00:55:39
45034df0c3017dd742fbbcf78e5a84b9,ed01ce003df13cab401ba2ff57ea2542,4,,,2017-11-15 00:00:00,2017-11-16 00:58:30
27ea963cb75e91ffc67a9d289246959a,392abee0f881388ab93e4b6b5fd60177,5,Eu recomendo.,,2018-07-14 00:00:00,2018-07-14 15:59:50
99f0cd19d2e95d13d75de28da5a1d90c,f47f217e6978ad1f6991ec7d9444b0eb,5,,,2017-02-09 00:00:00,2017-02-09 18:24:31
d52ab825dac79ef467af1acdc776540c,bb2e64c3040ceb9b7ca2bfc602adca08,5,,Qualidade intermediária,2017-11-09 00:00:00,2017-11-09 11:39:16
344415a08c4f61d542442e465880a5fd,f802bb2c1b7a364738b3f86a30148853,4,,,2018-06-21 00:00:00,2018-06-21 15:50:29
3c3fe9e5cc64f0ddb62663b8a586988d,25b7ed9263d459d657bdd3b8af9be59f,5,,,2018-05-18 00:00:00,2018-05-20 21:26:07
6480d2a7dd8c104184fbf0cbbab8c1f7,0e8594074c3143aa6b56a3ec70a46e12,5,,,2017-11-22 00:00:00,2017-11-23 10:31:36
d5108cf992585d60275abef4d3f717ab,7208fb539f856e3b18b9642be7249e83,5,,,2017-12-02 00:00:00,2017-12-02 22:26:03
b7f0d5bd488d4b5e8977b9a1f20b5754,609891a2ed5547ff8096ccb06022a826,5,,,2017-11-12 00:00:00,2017-11-15 15:15:58
7c2485af74198f0a70486229ba4382a5,4d1192ac6ee23ec6a3f1fd439ebec659,3,,"O produto não chegou com o acabamento perfeito. O acabamento em inox veio com uma marca, parecendo um ponto de solda.",2018-01-17 00:00:00,2018-01-18 12:57:49
744e47eb34ce1a72b3f7e3276cbdcd55,ebf78ae12a9ecd09503c7d2f5c46e77b,5,,,2018-02-17 00:00:00,2018-02-19 12:08:41
934f9e84d7464213f3f8111ec8743cfc,646879122624b2217adfed3a0c2dc91a,1,,SEM OPINAR,2017-11-01 00:00:00,2017-11-07 14:57:14
b3a0acc3edb8e189f80f2baa7433df0a,d83d59b310da489d03434dc07fdb0d78,5,,excelente ,2017-11-28 00:00:00,2017-12-01 19:10:22
62729f1cf3b504674bb4043189c4416f,2b0edc4c59d83dcef85466718c36a317,2,,,2017-10-19 00:00:00,2017-10-19 02:37:06
f36a77fb2c9fd4f01a3e73cdca4c8b65,2671e7f4ef9e76c9019650580aaeae95,5,Ótimo produto,Recomendo ..,2018-08-17 00:00:00,2018-08-18 13:10:23
a471579dc504bb7446522f6c00e57a7c,3f470bc5e780dbb1a62275692b9ba0f8,4,,,2017-08-04 00:00:00,2017-08-04 23:29:35
e40c852179d8d8068f524eff6a6effb6,1a2b0033f0b7a3116f00594ec5524344,4,,O produto chegou na minha cidade mas não na minha residência pois os correios são um órgão cheio de falhas com isso não levou até a minha casa tive o transtorno de ir buscar o objeto na sede mas próxi,2016-10-22 00:00:00,2016-10-22 20:00:34
f28333526642856567ebb8504b060803,1853610c46a77ba436f5e06e16ec8302,4,,"Recebi o produto correto, porem veio quebrado na ponta.
Gostaria de ver como posso proceder?

",2017-12-09 00:00:00,2017-12-12 11:42:02
8b529a2fc71821ba0c413fa9ffb55229,7b88910a9e8c55290806a85af1b796a6,4,,,2018-03-28 00:00:00,2018-03-31 11:37:57
ff42332b7ffde8f6f8390f356af62efb,813c637484948baa6c0e02abefc2a204,3,,,2017-11-01 00:00:00,2017-11-06 12:00:02
c708ef8764f0498a0f3c4e3ab6fb9a56,f5a0b554d20023f663b07f492f4cef11,4,Chegou certinho,,2018-05-04 00:00:00,2018-05-07 14:12:27
de0f21333a5ccf2376360a6d8a950a75,dec95374a1bf2366249bf770e0568a85,5,,Produto original,2017-08-13 00:00:00,2017-08-14 11:56:12
6e2461b59311040fa7d29533f0fb9ea3,15f29653eecf60489d5e04389f448526,3,8,p0ntualidade.valeu.espero continue eficiente,2018-04-28 00:00:00,2018-05-01 10:26:00
86ce8a0e66afefa4b823a6f21bec8602,bced00a55bb6ecdb3c4a181b43ddf3e7,3,,Até o momento não recebi a mercadoria,2018-04-14 00:00:00,2018-04-14 11:03:59
6681b6c182b8db3b50322a30e2d88cd0,b7cc3826f155315673c017a521913615,5,,,2017-09-05 00:00:00,2017-09-08 04:54:19
efe743f0332de02854200353c365106c,abc8ac6610c6497964008b940aa99342,5,,"Chegou até antes do prazo sempre compro, e minhas encomendas vem sempre direitinho ",2017-06-03 00:00:00,2017-06-04 17:22:37
5772931f010034c3a18f55e6cde76a28,2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,5,,"A princípio fiquei preocupado com o longo prazo de entrega em dias úteis, porém ele chegou um pouco antes.",2016-11-08 00:00:00,2016-11-11 19:13:58
30bf4e22ca3839250ec258ff0b7a6e30,25ace71f9bb4d5f153b345c09fa36936,4,Ótimo,"Produto bom , e com o preço maravilhoso",2018-04-25 00:00:00,2018-04-29 12:13:57
a16ff2e678beac3fdcab12056e24a2da,25320e12b3d6e8f54f17389037588bba,5,,,2018-02-07 00:00:00,2018-02-07 23:01:20
6677c2b1bbad2381fa3537c4031cc9e0,6c8157ae5ddc36aa59aa6f0afa0ef5de,5,,,2018-03-16 00:00:00,2018-03-17 09:32:12
caced59500b8e62bc73e997d6a7868dd,de45539c23bf4e084f623d8d339c00ea,5,,,2018-07-06 00:00:00,2018-07-09 03:45:15
b803dacd8b01b0af4843e2c5140f853f,650946d9a20196301619044e07d27c3a,2,,,2018-03-30 00:00:00,2018-04-01 03:48:45
121f9b55bf87216a0a8fb8c84b1fab4e,ed17f0572bc6ccdacbb220b282a6387c,3,,,2017-08-19 00:00:00,2017-08-19 17:10:12
1efffbf71e534f06957776cd3104b57b,a379a199737c91a626e5d746f9ca6b51,1,Entrega incompleta,Comprei 2 tapetes e so recebi um. Já reclamei e não tive resposta.,2018-05-09 00:00:00,2018-05-10 13:09:54
79d76926e7e1ddd4ebdcd79ec83c74fa,ed04b75d1e0aabba1830432d54c2396b,1,,Bom,2018-03-30 00:00:00,2018-03-30 09:08:55
f341a52197dfd617b30e17e220794491,b306fb3d8bca1a1605f5be5108fefdea,5,,,2018-05-03 00:00:00,2018-05-06 17:36:21
e9dc2b2ae0a51751abbffccd738f1176,fce519e8efb0019251a9379e9bd86a0c,5,,Liguei no correio falou 2 coisas primeiro endereço insuficiente depois desconhecido no local e fiquei preso dentro de casas todos esses dias esperando mais vou comprar de novo e vou mandar para outro,2017-08-09 00:00:00,2017-08-09 15:03:46
8d53aac69cf5478f532388447c92a4ab,988f7742af86089855baaff514b6e4e0,3,Demora muito,Prazo orrivevel,2018-07-27 00:00:00,2018-07-27 10:53:42
10b5f5fac50fede7d8b85209d982f7f5,55e971c404515ffd6217ea31cd3acdc5,5,,,2018-04-03 00:00:00,2018-04-04 14:39:03
accee0d19d55acc95fd5db6d938ce5f7,b26ee85b15728fcd633f442f61e8c828,3,,,2017-07-18 00:00:00,2017-07-21 12:57:16
6850d56104b55c6365e4ec439970db7d,e29877e3cc2991e3842d677d5e865a09,5,,,2017-11-22 00:00:00,2017-11-23 01:42:25
45ae28fc437ad00325308597ef50174b,6d1f16f4ed292206fbeedf3b44e0ceb3,5,,,2018-07-05 00:00:00,2018-07-06 01:23:12
1fd63584c70e663353ff68674da3b29d,ca122923041cbd981088cb1f28cb86cb,5,,,2017-05-17 00:00:00,2017-05-20 02:51:52
b22fa69725156bb22e03dc625d578503,3d242cd631044a419d68e504892eacda,5,,,2017-09-12 00:00:00,2017-09-12 21:41:29
e7312d7de3ea227096127d61df6ad818,0acfe927eda045512670dbbf763b330a,5,,,2018-04-28 00:00:00,2018-04-28 18:58:01
a6bc8568a68bab4173726338c55e6134,b4a600b2f7cc0efe40a086465eca8799,5,,"Chegou antes do prazo, o produto está em perfeitas condições de uso",2017-02-09 00:00:00,2017-02-10 09:06:35
ae7067dc50ff8d76343e68eef6056743,8c2fd1f7359cea19f4ec43436b8850be,5,,,2017-09-23 00:00:00,2017-09-24 11:52:31
aaa74698cecc3c3cb2e152420b19c559,2c3a7da8d1c6190209fd4c1a9e3d79c7,5,,Muito bom,2017-03-17 00:00:00,2017-03-18 00:49:47
5fd862178b90a75046032500316cb975,7056ed3b6f11b379db7915d1f6a69ad9,5,,Perfeito . Comprei não para bolo e sim para fazer sabao de roupas . Bem resistente o produto . Recomendo,2018-05-03 00:00:00,2018-05-03 23:55:31
cabf4f567be3fe5893c66cc462c5c416,1cd6899e0a2e42420d74de5c4371fa83,4,,"Prazo de entrega um pouco longo, mas sem surpresas desagradáveis.",2017-04-04 00:00:00,2017-04-05 13:49:06
7874a1432aaa31345b56f19818bde5a9,b11b91d4d8e53e6149e2df599f5335e8,5,,"super recomendo, produto excelente entrega no prazo",2017-08-18 00:00:00,2017-08-23 17:06:29
4cbcc619056c27c86138594eea1e4e71,26e18612ee188c4d99441c0f9ea94b06,5,,"tive a felicidade de ter uma filial da empresa no estado em que deveria ser entregue o que facilitou bastante o prazo, satisfeito!",2018-01-12 00:00:00,2018-01-12 19:04:12
7a3c0e1b423729c4a31357b9b51356a5,6e90d9d1208b1fd1a03e262aa7d54115,5,,"Muito boa, recomendo.",2017-11-15 00:00:00,2017-11-21 13:00:30
56f3158c76e5b8afd9b8c1c7a9968533,635b1de13b56852d3dca9d359b7ed8dd,5,,,2018-03-09 00:00:00,2018-03-10 22:39:45
668f6174de19065eff87c66b58c5f213,fc3d87913825143fa41c48e40267c47a,4,,"Comprei 2 itens da mesma loja, recebi apenas 1 e foi cobrado 2 fretes",2018-02-06 00:00:00,2018-02-14 16:49:53
c83d61768d3c10890ff412005a17d2dc,3845b4e2da60560abb35635828f40b28,4,,,2018-03-20 00:00:00,2018-03-23 16:21:10
3495633e2e90309c969a6489c1255488,07a78584049fe9dca82ae7bf5717d8b9,5,,,2018-08-09 00:00:00,2018-08-09 08:53:39
669cd0d503d7ba783315a07676d9077a,c77d53942cf14c381d5740220f9c784c,5,,,2018-07-13 00:00:00,2018-07-15 21:24:13
4fab32b80314ea9cda5cfc0391f519d8,15c0a0d5bd5e9c58f17414d100104093,5,,,2018-03-22 00:00:00,2018-03-23 11:19:58
dad27310fdb669d49bfbbf211b207416,4804f818223357ed70205d686235e9f6,5,,,2018-03-27 00:00:00,2018-03-28 22:19:39
c6ed438a3a03ab4c6ae0aeff74c3f32b,890b59a3c92690ae11b0cfe321e979fc,4,,"Sobre o produto tem dúvidas se e original
",2018-04-01 00:00:00,2018-04-01 16:31:41
4ed340ad75943a552c6900263a315e67,7f9b0e95f333a0afb5cce5b78afa17c5,5,Recebi veio perfeito ,Ótimo produto super recomendo ,2018-05-11 00:00:00,2018-05-11 22:43:24
6a06f1216bf4678a0019ae63c856408f,f740a7d1b9dc7f4a02d2c008c913206f,5,,Muito bom o produto e recomendo a qualquer pessoa a comprar,2017-06-03 00:00:00,2017-06-05 00:02:25
421dd01296e628c5d74f03cb679cd8a1,64682ca1db0a46065072f31a87b390f8,5,,,2017-02-25 00:00:00,2017-03-01 13:30:56
bf42dcc85fc2ab203a33e8c2dcb5a78a,01a9d731c0f08f4f79c10b7679dcdebf,5,,,2018-08-18 00:00:00,2018-08-19 14:59:33
